演算チャンネル,(1)CA-CH01:Channel01
窓関数,長方形
演算点数,100000
演算モード,リニアスペクトル
微積分設定,微積分しない
演算範囲,最新データ
オーバーオール(dBrms),16.869
,0dB=1m/s^2
周波数(Hz),データ(dB)
997,-69.1121
997.1,-67.7029
997.2,-66.2043
997.3,-64.9184
997.4,-63.4788
997.5,-61.967
997.6,-60.1379
997.7,-58.1107
997.8,-55.1717
997.9,-50.9992
998,-43.3171
998.1,-34.3132
998.2,-47.582
998.3,-52.4091
998.4,-55.2342
998.5,-57.3835
998.6,-58.744
998.7,-60.0234
998.8,-60.8924
998.9,-61.6293
999,-62.4157
999.1,-62.4831
999.2,-64.6688
999.3,-64.068
999.4,-64.3149
999.5,-64.5616
999.6,-64.5583
999.7,-64.7771
999.8,-64.8989
999.9,-64.9346
